MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Length,Width,Draft,Cargo,TranscieverClass
366998510,31/12/2020 21:02,37.82186,-122.3112,0,-139.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:38,37.82185,-122.3112,0,-142.2,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 21:58,37.81395,-122.32436,1.4,-71.2,511,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:40,37.9287,-122.42307,9.5,-80.2,320,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 00:54,37.90675,-122.36249,1.2,-70.3,253,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 08:11,38.05989,-122.21522,10.4,-128.8,270,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 16:48,37.82185,-122.31119,0,-79.9,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 08:04,38.05607,-122.19065,10.6,-124.7,276,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 04:43,38.03662,-122.14443,9.1,64.1,60,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:31,37.82186,-122.31118,0,-108.6,104,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 06:48,38.03229,-122.14694,6.4,78.2,247,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 10:31,37.80625,-122.34194,0,-134.1,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:08,38.05978,-122.24255,8.1,87.2,81,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:50,37.82185,-122.31119,0,92,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 14:13,37.8133,-122.32062,3.8,32.8,28,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 14:52,37.82187,-122.3112,0,-66.6,104,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:11,37.82184,-122.31119,0,-202.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 00:02,37.89983,-122.4208,8.4,-57,343,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:25,37.82187,-122.3112,0,-148.3,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 00:23,37.90741,-122.40041,7.4,106.3,85,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:08,37.82186,-122.3112,0,56.9,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:12,37.82185,-122.31119,0,173.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:21,38.03994,-122.1378,0,-126.5,230,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 12:17,37.8062,-122.34196,0,144.6,216,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 00:07,37.91007,-122.42278,7.6,-59.8,343,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:21,37.82186,-122.31118,0,-132.8,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:17,38.04142,-122.13432,0.6,-182.7,312,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:31,37.90496,-122.37884,9.7,-131.7,268,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:28,37.90377,-122.36725,8.7,-143.9,255,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:51,38.03991,-122.1378,0,-178.1,231,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 03:59,38.05696,-122.2677,8.5,68.9,64,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 14:21,37.82185,-122.31119,0,-88.8,109,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:51,38.03549,-122.15172,10.3,-159.4,152,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:50,37.82186,-122.3112,0,-78,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:58,38.04463,-122.17377,11.2,-89.2,313,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:22,37.82185,-122.31118,0,-79.2,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:07,38.05949,-122.24585,8,83.4,75,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:08,37.81316,-122.32702,1.9,-136.5,262,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:19,38.03994,-122.13781,0,-126.8,231,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 09:00,38.01997,-122.38212,10.7,-184.6,218,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 17:24,37.82185,-122.3112,0,-92.4,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 06:51,38.03347,-122.14192,6.3,71.3,242,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 03:23,38.02412,-122.37004,9.4,55.9,50,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 10:38,37.80628,-122.34191,0,-201.2,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:47,37.94687,-122.43054,11,-50.8,352,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 20:04,37.82186,-122.31121,0,-143.6,104,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 10:13,37.82162,-122.35655,11.9,150,144,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 14:38,37.82186,-122.3112,0,-111.2,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:40,37.82186,-122.3112,0,-102,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:32,37.82186,-122.31119,0,-157.3,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 12:31,37.80625,-122.34194,0,-92.9,219,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 13:30,37.81353,-122.32804,8.2,70.9,63,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 00:31,37.90485,-122.3805,5.9,100,94,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 10:18,37.80883,-122.34666,11.4,135,129,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:30,38.04617,-122.17706,8.9,130,131,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 06:34,38.03833,-122.14169,10.2,-163.4,238,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:23,37.80661,-122.34627,4.6,-177.9,209,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 13:47,37.81317,-122.32075,0.4,137,119,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 02:11,37.90837,-122.38715,0,-167.8,265,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 12:08,37.80619,-122.34194,0,154.2,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:39,37.82185,-122.3112,0,-144.9,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 09:11,37.99553,-122.41072,10.6,-186.5,216,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:57,38.03992,-122.13781,0,-169.5,231,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:10,37.90838,-122.38715,0,-179.9,266,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:01,37.80624,-122.34193,0,-133.5,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:32,38.04142,-122.13431,0,-164.8,317,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:56,37.90837,-122.38715,0,-158.8,266,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:29,38.04142,-122.13432,0.1,-182.1,316,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:23,37.82185,-122.3112,0,167.8,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 03:47,38.04939,-122.30105,8.6,76.1,70,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 16:13,37.82188,-122.31118,0,-125.5,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 03:39,38.04276,-122.32329,8.6,70.4,64,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 21:14,37.81943,-122.31462,8.6,-183.4,221,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:25,38.05394,-122.19068,9,114.5,110,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:13,37.82185,-122.3112,0,-133.3,104,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 06:52,38.03415,-122.13922,6.1,69.4,239,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 17:03,37.82187,-122.3112,0,-114.4,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:56,37.82185,-122.3112,0,-156.9,103,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:36,38.03994,-122.13781,0,-96.8,231,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:05,38.04111,-122.13402,0.6,-119.3,312,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 10:25,37.80626,-122.34193,0,-107.1,220,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 13:22,37.8091,-122.34019,3.8,57.9,64,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 17:34,37.82186,-122.3112,0,-127.8,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 13:02,37.80466,-122.36896,7.4,-120.2,265,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:16,38.05902,-122.2189,8.5,103.5,95,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 14:31,37.82187,-122.31119,0,-123.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:21,37.80832,-122.34389,5,-169.9,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 08:35,38.04991,-122.29961,10.1,-161.4,243,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 07:15,38.04137,-122.13444,0.3,-154.4,345,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 07:08,38.04134,-122.13424,0.3,-104,318,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:57,37.90837,-122.38715,0,-156.5,266,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:43,37.82185,-122.31121,0,-154.9,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:07,37.90838,-122.38715,0,-184.1,266,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:22,37.82185,-122.31119,0,-79.8,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:41,37.82185,-122.31118,0,33.5,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:11,38.05941,-122.23238,8.7,92,83,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 13:36,37.81334,-122.32599,1.5,79.2,27,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 03:52,38.05185,-122.28738,8.7,76.2,67,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:46,37.82185,-122.31119,0,-137.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:46,37.82185,-122.31119,0,-83.2,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 21:15,37.81755,-122.31716,8.6,-183.5,218,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 12:33,37.80624,-122.34194,0,-53.8,218,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 14:25,37.82185,-122.31119,0,-131.4,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 03:50,38.05041,-122.29413,8.5,74.8,66,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:26,37.90775,-122.39229,0.4,196.8,331,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 00:49,37.9051,-122.36158,1.2,2.3,227,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 09:38,37.9201,-122.42123,11.2,157.9,152,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 16:47,37.82185,-122.3112,0,-83,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:00,37.90778,-122.3631,0.3,-75.1,269,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:54,37.82185,-122.3112,0,-75.8,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:27,37.80624,-122.34194,0,-99.1,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 10:02,37.85182,-122.38343,11.6,147.7,139,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:45,37.9406,-122.42835,10.4,-63.2,336,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:39,38.03993,-122.13781,0,200.8,232,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:44,37.82184,-122.31123,0,-174.9,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:52,37.82186,-122.31118,0,65.7,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:12,38.03993,-122.13781,0,-119.9,231,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 21:40,37.81116,-122.3286,0,-200.8,182,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 06:05,38.03991,-122.1378,0,-139.4,232,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:55,38.03694,-122.16563,11.3,-96.6,21,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 02:46,37.94378,-122.42998,10.7,-70.6,333,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 17:09,37.82187,-122.3112,0,-124.2,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:11,37.81348,-122.32976,3.3,-140.5,263,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 04:21,38.0563,-122.20133,9.3,102.6,95,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 09:17,37.98154,-122.42276,10.4,-203.1,202,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 21:27,37.81115,-122.32861,0.1,-183.7,177,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:03,37.82183,-122.31117,0,-181.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 08:05,38.05695,-122.19478,10.9,-123.7,277,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 12:32,37.80624,-122.34194,0,-68.2,219,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 10:09,37.83449,-122.36613,11.7,153.9,147,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 22:53,37.82185,-122.31121,0,-97.4,104,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:25,37.80625,-122.34193,0,-90.5,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 17:07,37.82187,-122.3112,0,-129.6,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:01,37.82185,-122.31119,0,-63.7,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 05:53,38.03992,-122.13781,0,-167.7,232,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:49,37.82185,-122.31121,0,-129.1,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 21:42,37.81114,-122.32861,0,-168.7,182,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 21:33,37.81117,-122.32861,0,109.6,178,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:04,37.80626,-122.34192,0,-106.4,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:23,37.82185,-122.31118,0,-127.8,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:16,37.82185,-122.31119,0,8.1,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 12:51,37.8061,-122.34345,7.4,-153.7,251,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 14:45,37.82185,-122.31119,0,-176.5,108,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:00,37.82185,-122.31118,0,-163.6,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:03,37.80626,-122.34194,0,-145.7,219,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 16:27,37.82188,-122.31118,0,-121,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 16:26,37.82189,-122.31118,0,15.6,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:51,37.82185,-122.3112,0,49.5,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 08:39,38.04596,-122.31469,10.2,-163.5,240,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:05,37.80626,-122.34191,0,-62.9,218,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 03:28,38.03106,-122.35542,9,60.8,55,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:52,37.82186,-122.3112,0,-61,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:46,37.82186,-122.31119,0,-98,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 00:40,37.90346,-122.3653,2.9,96.9,85,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 08:30,38.05322,-122.28383,10.2,-153.9,250,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:06,37.82186,-122.3112,0,-82.2,104,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 13:29,37.81311,-122.32979,4.1,77.9,76,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 13:17,37.80674,-122.34517,3.8,56.3,46,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 13:43,37.81327,-122.32203,1.6,106.3,108,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 07:56,38.03906,-122.16814,9.9,-92,307,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:47,37.82185,-122.3112,0,24.7,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 06:50,38.03286,-122.14443,6.3,72.2,244,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 14:09,37.81305,-122.32061,0,-151.9,118,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:57,38.04174,-122.1708,11,-87.1,313,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:55,37.82185,-122.31118,0,-154.8,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 19:02,37.82186,-122.31118,0,1.3,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:44,38.03771,-122.14104,8.5,67.8,54,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 22:36,37.82002,-122.31376,6.8,47.3,41,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:31,37.80624,-122.34193,0,27.2,219,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 13:52,37.81307,-122.32062,0,-50,122,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:45,37.82185,-122.31119,0,-109.9,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 06:55,38.03649,-122.13344,4.9,36.1,181,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 10:39,37.80624,-122.34194,0,-202.3,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:19,37.90789,-122.36329,0.1,178.2,254,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:34,38.04142,-122.13429,0,126,307,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 17:26,37.82186,-122.31121,0,166.1,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:03,37.81358,-122.32605,1.5,-192.9,511,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:23,37.9083,-122.38716,1.5,-149.1,245,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 15:43,37.82185,-122.31119,0,-57.1,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:08,37.90838,-122.38716,0,198.7,265,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:14,37.82185,-122.3112,0,-121.1,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 07:49,38.03647,-122.148,10.4,-149.3,155,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 08:07,38.05831,-122.2027,10.9,-133.1,269,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 16:07,37.82187,-122.31119,0,-84.3,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 16:16,37.82188,-122.31118,0,-190.9,107,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 18:02,37.82185,-122.31119,0,165.3,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 14:24,37.82185,-122.31118,0,-87.3,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 02:42,37.93142,-122.42491,9.5,-79.4,322,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 11:00,37.80625,-122.34192,0,152.7,219,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 15:59,37.82185,-122.31119,0,-94.5,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 04:24,38.05509,-122.19405,9.4,108.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 08:46,38.03807,-122.33803,10.4,-166.4,238,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 16:09,37.82186,-122.31119,0,-135.4,106,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:40,37.90837,-122.38715,0,-188.9,266,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 12:55,37.80261,-122.35272,9.1,-166.4,231,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 09:49,37.88688,-122.40879,10.7,150.2,144,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 20:43,37.82185,-122.31118,0,-109.5,105,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 01:30,37.90452,-122.37489,9.6,-128.8,273,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
366998510,31/12/2020 22:38,37.82185,-122.31121,0.7,63.1,91,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,A
366998510,31/12/2020 12:11,37.80622,-122.34194,0,160.6,217,LIBERTY,IMO7717626,WDC2845,31,29,9,3.9,31,B
